apm_code,nombre,estado,lifecycle_status,clase_aplicacion,tipo_de_aplicacion,icr_relevant,data_protection_relevant
IT00492,SAP ISU MELT (MEP),Active,Production,Business Transactional,Custom (developed from the scratch),true,true
IT00492.02,SAP ISU MELT (MEP)-- TIBCO,Active,Production,Technical infrastructures,Custom (developed from the scratch),false,false
IT00492.01,SAP ISU MELT (MEP)--infra,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP10671.11,SAP ISU Recaudación,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP10671.12,SAP ISU Recobro,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP10671.14,SAP ISU Reporting operativo Cobros,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP10671.09,SAP ISU Reporting operativo Facturación ,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP04708,SAP Management Infrastructure,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
IT00380.01,SAP MDM PDC (E2P),Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00380,SAP MDM PDC (M2P),Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00380.02,SAP MDM PDC (X2P),Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP25791,SAP MOM Sao Paulo Brazil,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),true,false
AP25791.01,SAP MOM SP - Leitura,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),true,false
AP25791.03,SAP MOM SP - Mobile APP,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP25791.02,SAP MOM SP - Perfil (TI),Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP29653.01,SAP NFE SP - AFC ADM,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP29653.05,SAP NFE SP - AFC DANFE of SAP NFE ENEL SP,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP29653.04,SAP NFE SP - AFC Fiscal and Tributary,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP29653.02,SAP NFE SP - AFC Logistics,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP29653.06,SAP NFE SP - Profile (IT),Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP35760,SAP PG Process Handbook,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf NOT customized),false,false
IT06434,SAP R/3 Distribucion (R3P)--MANSUB & PLANANUAL,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,true
IT06433,SAP R/3 Distribucion (R3P)--PLANANUAL,Active,Read Only,Business Transactional,Custom (developed from the scratch),false,false
AP04442,SAP R/3 EGP (SKP),Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT01446,SAP R/3 EGP (SKP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT01448,SAP R/3 EGP (SKP)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT01447,SAP R/3 EGP (SKP)--TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00404,SAP R/3 ENEL ENERGIA (S9P)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00403,SAP R/3 ENEL ENERGIA (S9P)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00370,SAP R/3 ENEL SERVIZI (SZP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00365,SAP R/3 ENEL SERVIZI (SZP)--PS,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00316,SAP R/3 ENEL SERVIZI (SZP)--SD,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00564,SAP R/3 ENEL SERVIZI (SZP)--TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00317,SAP R/3 ENEL SERVIZIO ELETTRICO (SJP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00324,SAP R/3 ENEL SI (ESP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00323,SAP R/3 ENEL SI (ESP)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00538,SAP R/3 ENEL SI (ESP)--SD,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00562,SAP R/3 ENEL SI (ESP)--TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00350,SAP R/3 ENEL SPA (CRP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00517,SAP R/3 ENEL SPA (CRP)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00517.03,SAP R/3 ENEL SPA (CRP)--FI--AR,Active,Decommissioning,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00351,SAP R/3 ENEL SPA (CRP)--IHC,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00361,SAP R/3 ENEL SPA (CRP)--PS,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00362,SAP R/3 ENEL SPA (CRP)--SD,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00363,SAP R/3 ENEL SPA (CRP)--TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00363.01,SAP R/3 ENEL SPA (CRP)--TR--CM,In Review,Definition,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00363.03,SAP R/3 ENEL SPA (CRP)--TR--TM,In Review,Definition,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP02165,SAP R/3 ENELPOWER (EPP),Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00329,SAP R/3 ENELPOWER (EPP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00330,SAP R/3 ENELPOWER (EPP)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00561,SAP R/3 ENELPOWER (EPP)--TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00477,SAP R/3 Energie rinnovabili (SRP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP04532,SAP R/3 Ingegneria e Innovazione (IIP) IT,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00542,SAP R/3 Ingegneria e Innovazione (IIP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00575,SAP R/3 Ingegneria e Innovazione (IIP)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00545,SAP R/3 Ingegneria e Innovazione (IIP)--TR,Active,Read Only,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
IT06412,SAP R/3 SIE2000 (GEP)--CO,Active,Read Only,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
IT06426,SAP R/3 SIE2000 (GEP)--FI,Active,Read Only,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
IT06398,SAP R/3 SIE2000 (GEP)--TR,Active,Read Only,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
AP05557.05,SAP R/3 SIE2000A (PRD) - AM,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05557.02,SAP R/3 SIE2000A (PRD) - CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05557.01,SAP R/3 SIE2000A (PRD) - FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05557.08,SAP R/3 SIE2000A (PRD) - MM,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05557.04,SAP R/3 SIE2000A (PRD) - SD,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05557.03,SAP R/3 SIE2000A (PRD) - TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP05557,SAP R/3 SIE2000A LATAM (PRD),Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,true
IT00487,SAP R/3 Slovenske (W1P)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00489,SAP R/3 Slovenske (W1P)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP01934,SAP R/3 Slovenske (W1P)--SD SCHGSF,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00490,SAP R/3 Slovenske (W1P)--TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00494,SAP R/3 SOLE (SOP)--CO,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00338,SAP R/3 SOLE (SOP)--FI,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00495,SAP R/3 SOLE (SOP)--MM,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,true
IT00496,SAP R/3 SOLE (SOP)--PM,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00497,SAP R/3 SOLE (SOP)--PS,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00498,SAP R/3 SOLE (SOP)--SD,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
IT00557,SAP R/3 SOLE (SOP)--TR,Active,Read Only,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP04708.01,SAP Router Infrastructure,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP06363.01,SAP S/4 Enel X (XSP)--Billing,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP06363,SAP S/4 Enel X (XSP)--Billing Platform,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,true
AP06363.03,SAP S/4 Enel X (XSP)--Credit,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP06363.02,SAP S/4 Enel X (XSP)--Logistics,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,false
AP32271,SAP SLT São Paulo Brazil,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
AP07013,SAP SOLUTION MANAGER GLOBAL,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP07191,SAP Solution Manager I&N ERP,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
AP05136.03,SAP-ISU Ceara BRAZIL - Lectura /OSB/CORTE/REPO,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),true,true
AP06520,SAP-ISU LATAM PRODUCT,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
AP05136.06,SAP-ISU RJ BRAZIL - Lectura /OSB/CORTE/REPO,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf NOT customized),true,false
AP02987,SAPISU Enel Generacion Chile,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),true,false
AP05253,SAPISU Enel Generacion Peru,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),true,true
IT05890,SAS,Active,Production,Business Analytics,Custom (developed from the scratch),false,true
IT00139,SAS - Risk Management,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),true,false
AP35673,SAS analytics node NA,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP04674,SAS GPG,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),true,false
AP06326,SAS GRID GT,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf customized),false,false
AP04674.03,SAS VIYA - RULES,Active,Production,Business Analytics,COTS (Commercial Off-The-Shelf customized),false,false
AP29592,Satellite Management,Active,Production,Technical infrastructures,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP21112,SBH,Active,Production,Business Analytics,Custom (developed from the scratch),false,true
AP02094.12,SC4J - Encargos de Cobranza,Active,Production,Business Transactional,Custom (developed from the scratch),false,true
AP02094.02,SC4J MEDIDORES PERU,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP02094.03,SC4J PERDIDAS PERU,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
IT06144,SCADA  DOC EMI,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP01691,SCADA - GENERAL ELECTRIC ARGENTINA,Active,Production,ICS-OT,Custom (developed from the scratch),false,false
AP02087,SCADA ENEL GX CHILE (SPECTRUM 3.10),Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP18911,SCADA ENEL GX PERU (SPECTRUM 3.10),Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP35925,SCADA eXPert - SDI,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf NOT customized),false,false
AP32531.01,SCADA LCR ELIPSE GERENCIADOR DE MANOBRAS BRAZIL,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP32531,SCADA LCR ELIPSE POWER BRAZIL,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP14353,SCADA Sao Paulo Brazil,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,true
AP01786,SCADA SPECTRUM,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP03916,SCADA SPECTRUM CEARA BRAZIL,Active,Production,ICS-OT,Custom (developed from the scratch),false,false
AP03917,SCADA SPECTRUM CHILE,Active,Production,ICS-OT,COTS (Commercial Off-The-Shelf customized),false,false
AP03914,SCADA SPECTRUM COLOMBIA,Active,Production,ICS-OT,Custom (developed from the scratch),false,false
AP03915,SCADA SPECTRUM PERU,Active,Production,ICS-OT,Custom (developed from the scratch),false,false
AP03919,SCADA SPECTRUM RIO BRAZIL,Active,Production,ICS-OT,Custom (developed from the scratch),false,false
AP07231.22,scaricatore PCE,Active,Production,Business Transactional,Custom (developed from the scratch),false,true
AP03973,SCC ENRE (LEGACY) ARGENTINA,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
AP36745,SCCM Packages 2020,In Review,Definition,Power APP,Custom (developed from the scratch),false,false
IT05683,SCE ML,Active,Production,Business Transactional,Custom (developed from the scratch),true,true
IT05683.13,SCE ML - Cobros,Active,Production,Business Transactional,Custom (developed from the scratch),false,false
IT06102,SCE MR,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),true,true
IT06102.02,SCE MR-C,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,true
IT06102.01,SCE MR-D,Active,Production,Business Transactional,COTS (Commercial Off-The-Shelf customized),false,true
